PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity_Ordered,Quantity_Received,Unit_Cost,PO_Status
PO_108099,SUP_163,PROD_0087,2024/09/14,2024-09-28,2024-09-26,1294,1195,140,Delayed
PO_108100,SUP_078,PROD_0300,2024/12/22,2025-01-02,2024-12-31,1684,1496,153,Open
PO_108101,SUP_160,PROD_0173,2024/01/15,2024-02-03,2024-02-08,241,212,408,Closed
PO_108102,SUP_158,PROD_0112,28-10-2024,2024-11-09,2024-11-14,801,695,123,Closed
PO_108103,SUP_080,PROD_0248,08-06-2024,2024-06-18,2024-06-18,262,259,80,Delayed
PO_108104,SUP_176,PROD_0293,2024/08/19,2024-08-24,2024-08-25,1884,1874,359,Delayed
PO_108105,SUP_045,PROD_0009,2024/09/18,2024-09-30,2024-09-28,1718,1653,481,Delayed
PO_108106,SUP_080,PROD_0126,2024/01/19,2024-02-03,2024-02-03,1293,1292,215,Delayed
PO_108107,SUP_034,PROD_0289,26-03-2024,2024-04-08,2024-04-10,1823,1656,369,Delayed
PO_108108,SUP_147,PROD_0042,22-08-2024,2024-09-04,2024-09-04,257,234,41,Delayed
PO_108109,SUP_002,PROD_0300,18-08-2024,2024-09-05,2024-09-06,465,416,266,Closed
PO_108110,SUP_154,PROD_0279,21-02-2024,2024-03-12,2024-03-09,1906,1720,438,Closed
PO_108111,SUP_045,PROD_0262,19-10-2024,2024-10-28,2024-10-29,214,182,80,Closed
PO_108112,SUP_027,PROD_0295,2024/07/31,2024-08-06,2024-08-10,595,564,127,Open
PO_108113,SUP_143,PROD_0010,16-11-2024,2024-11-22,2024-11-26,1105,1049,116,Open
PO_108114,SUP_060,PROD_0144,2024/06/28,2024-07-04,2024-07-06,971,830,225,Closed
PO_108115,SUP_035,PROD_0235,17-03-2024,2024-04-04,2024-04-08,269,256,250,Open
PO_108116,SUP_179,PROD_0220,2024/04/29,2024-05-14,2024-05-15,1897,1660,147,Closed
PO_108117,SUP_199,PROD_0089,2024/10/03,2024-10-21,2024-10-27,1159,1151,96,Closed
PO_108118,SUP_014,PROD_0013,2024/09/16,2024-10-02,2024-10-08,469,435,330,Delayed
PO_108119,SUP_142,PROD_0240,20-05-2024,2024-05-29,2024-05-28,1953,1865,337,Delayed
PO_108120,SUP_096,PROD_0238,22-02-2024,2024-03-11,2024-03-14,1689,1444,103,Delayed
PO_108121,SUP_122,PROD_0119,26-01-2024,2024-02-02,2024-01-30,1834,1784,333,Delayed
PO_108122,SUP_122,PROD_0060,2024/12/23,2025-01-10,2025-01-13,758,721,223,Open
PO_108123,SUP_018,PROD_0118,18-06-2024,2024-07-08,2024-07-07,1261,1210,61,Open
PO_108124,SUP_169,PROD_0118,2024/06/09,2024-06-16,2024-06-20,887,875,294,Closed
PO_108125,SUP_008,PROD_0204,2024/09/05,2024-09-15,2024-09-17,1813,1638,341,Open
PO_108126,SUP_093,PROD_0039,09-11-2024,2024-11-21,2024-11-19,420,362,435,Closed
PO_108127,SUP_047,PROD_0140,2024/11/06,2024-11-14,2024-11-13,1379,1305,481,Open
PO_108128,SUP_084,PROD_0267,18-02-2024,2024-02-29,2024-02-27,298,254,40,Open
PO_108129,SUP_015,PROD_0130,26-08-2024,2024-09-02,2024-08-30,1930,1814,342,Delayed
PO_108130,SUP_097,PROD_0116,24-10-2024,2024-11-05,2024-11-10,1074,1045,351,Delayed
PO_108131,SUP_101,PROD_0280,03-06-2024,2024-06-18,2024-06-18,767,665,411,Delayed
PO_108132,SUP_185,PROD_0025,2024/08/01,2024-08-18,2024-08-17,1793,1528,138,Closed
PO_108133,SUP_175,PROD_0177,2024/08/15,2024-08-27,2024-08-30,502,487,278,Closed
PO_108134,SUP_182,PROD_0007,2024/09/22,2024-09-29,2024-10-01,230,224,395,Open
PO_108135,SUP_106,PROD_0033,2024/10/03,2024-10-15,2024-10-15,1678,1500,258,Delayed
PO_108136,SUP_094,PROD_0230,2024/12/31,2025-01-14,2025-01-17,641,588,436,Closed
PO_108137,SUP_144,PROD_0228,2024/02/04,2024-02-10,2024-02-07,378,340,250,Closed
PO_108138,SUP_017,PROD_0091,2024/08/30,2024-09-14,2024-09-18,245,231,179,Open
PO_108139,SUP_127,PROD_0291,2024/03/08,2024-03-16,2024-03-19,806,717,143,Open
PO_108140,SUP_086,PROD_0283,2024/08/19,2024-09-01,2024-08-29,234,224,381,Open
PO_108141,SUP_041,PROD_0185,26-09-2024,2024-10-10,2024-10-16,1771,1636,127,Open
PO_108142,SUP_036,PROD_0097,2024/03/27,2024-04-07,2024-04-06,661,565,54,Delayed
PO_108143,SUP_149,PROD_0145,2024/10/25,2024-11-01,2024-10-31,431,390,491,Delayed
PO_108144,SUP_172,PROD_0127,13-08-2024,2024-08-21,2024-08-23,174,165,94,Open
PO_108145,SUP_016,PROD_0292,2024/02/29,2024-03-14,2024-03-13,1477,1332,393,Closed
PO_108146,SUP_163,PROD_0050,03-03-2024,2024-03-22,2024-03-26,1791,1611,412,Delayed
PO_108147,SUP_029,PROD_0004,2024/04/13,2024-04-22,2024-04-23,1259,1221,229,Delayed
PO_108148,SUP_076,PROD_0033,06-08-2024,2024-08-25,2024-08-22,1498,1291,451,Open
PO_108149,SUP_197,PROD_0232,2024/10/22,2024-11-03,2024-11-04,1577,1458,274,Open
PO_108150,SUP_054,PROD_0002,14-03-2024,2024-04-03,2024-04-04,1627,1559,239,Open
PO_108151,SUP_166,PROD_0300,16-03-2024,2024-03-24,2024-03-28,1826,1621,323,Open
PO_108152,SUP_065,PROD_0202,2024/11/05,2024-11-10,2024-11-07,928,862,419,Closed
PO_108153,SUP_100,PROD_0098,2024/09/29,2024-10-19,2024-10-19,716,694,227,Open
PO_108154,SUP_056,PROD_0188,19-09-2024,2024-10-08,2024-10-08,298,271,84,Delayed
PO_108155,SUP_082,PROD_0209,09-11-2024,2024-11-19,2024-11-21,1250,1136,235,Open
PO_108156,SUP_191,PROD_0192,24-04-2024,2024-05-02,2024-05-02,435,418,314,Closed
PO_108157,SUP_170,PROD_0075,2024/04/13,2024-05-01,2024-05-06,480,412,152,Delayed
PO_108158,SUP_099,PROD_0227,2024/05/29,2024-06-16,2024-06-13,1850,1724,304,Closed
PO_108159,SUP_012,PROD_0056,2024/08/28,2024-09-06,2024-09-07,1765,1763,437,Open
PO_108160,SUP_006,PROD_0277,2024/11/15,2024-12-05,2024-12-03,1700,1575,289,Delayed
PO_108161,SUP_019,PROD_0184,2024/02/11,2024-02-26,2024-02-25,1103,978,271,Open
PO_108162,SUP_194,PROD_0218,2024/06/13,2024-06-18,2024-06-22,1398,1209,415,Closed
PO_108163,SUP_102,PROD_0128,2024/04/05,2024-04-11,2024-04-12,216,193,449,Closed
PO_108164,SUP_165,PROD_0298,2024/04/09,2024-04-26,2024-04-25,1416,1409,299,Open
PO_108165,SUP_122,PROD_0118,15-10-2024,2024-10-22,2024-10-20,1716,1673,82,Open
PO_108166,SUP_151,PROD_0221,2024/02/16,2024-03-04,2024-03-08,1938,1871,96,Delayed
PO_108167,SUP_194,PROD_0139,04-02-2024,2024-02-21,2024-02-20,921,798,234,Open
PO_108168,SUP_127,PROD_0022,06-10-2024,2024-10-16,2024-10-19,1459,1253,393,Open
PO_108169,SUP_171,PROD_0072,20-04-2024,2024-04-30,2024-04-28,1758,1537,110,Open
PO_108170,SUP_040,PROD_0235,04-03-2024,2024-03-23,2024-03-20,1342,1196,471,Closed
PO_108171,SUP_159,PROD_0077,2024/08/07,2024-08-27,2024-08-27,1803,1664,169,Closed
PO_108172,SUP_115,PROD_0257,08-08-2024,2024-08-28,2024-09-02,948,876,416,Closed
PO_108173,SUP_005,PROD_0209,14-06-2024,2024-06-28,2024-07-03,813,704,372,Closed
PO_108174,SUP_069,PROD_0258,12-07-2024,2024-08-01,2024-08-01,1062,1018,46,Open
PO_108175,SUP_191,PROD_0065,2024/02/21,2024-03-08,2024-03-13,1427,1406,479,Open
PO_108176,SUP_060,PROD_0111,2024/10/11,2024-10-19,2024-10-18,1507,1463,223,Delayed
PO_108177,SUP_149,PROD_0110,2024/12/16,2024-12-23,2024-12-29,1106,1047,494,Delayed
PO_108178,SUP_187,PROD_0069,03-08-2024,2024-08-16,2024-08-15,340,334,201,Open
PO_108179,SUP_136,PROD_0078,2024/02/04,2024-02-09,2024-02-15,1599,1481,73,Open
PO_108180,SUP_144,PROD_0109,2024/06/10,2024-06-27,2024-06-29,491,479,350,Open
PO_108181,SUP_079,PROD_0083,16-11-2024,2024-12-05,2024-12-05,1741,1702,120,Delayed
PO_108182,SUP_035,PROD_0104,31-07-2024,2024-08-19,2024-08-23,533,496,54,Delayed
PO_108183,SUP_010,PROD_0235,11-03-2024,2024-03-31,2024-04-06,1480,1276,177,Delayed
PO_108184,SUP_136,PROD_0158,26-07-2024,2024-08-04,2024-08-08,920,915,263,Open
PO_108185,SUP_182,PROD_0012,15-01-2024,2024-01-30,2024-02-02,613,572,100,Open
PO_108186,SUP_037,PROD_0156,2024/07/20,2024-07-26,2024-07-25,1355,1236,399,Closed
PO_108187,SUP_020,PROD_0134,2024/04/13,2024-04-29,2024-05-02,113,112,347,Closed
PO_108188,SUP_152,PROD_0187,2024/07/24,2024-07-31,2024-07-28,1910,1623,259,Closed
PO_108189,SUP_044,PROD_0117,24-11-2024,2024-12-11,2024-12-11,1497,1393,440,Open
PO_108190,SUP_185,PROD_0215,2024/01/12,2024-01-27,2024-01-28,529,450,118,Closed
PO_108191,SUP_015,PROD_0193,03-09-2024,2024-09-16,2024-09-19,1536,1535,133,Delayed
PO_108192,SUP_067,PROD_0183,2024/09/21,2024-10-02,2024-10-06,1767,1748,211,Delayed
PO_108193,SUP_017,PROD_0023,28-01-2024,2024-02-06,2024-02-06,1639,1584,49,Open
PO_108194,SUP_079,PROD_0055,11-07-2024,2024-07-25,2024-07-22,1617,1469,51,Delayed
PO_108195,SUP_186,PROD_0012,16-07-2024,2024-08-05,2024-08-11,751,719,384,Delayed
PO_108196,SUP_165,PROD_0190,2024/09/10,2024-09-23,2024-09-21,747,636,426,Open
PO_108197,SUP_161,PROD_0127,2024/06/18,2024-07-08,2024-07-11,629,607,196,Closed
PO_108198,SUP_080,PROD_0086,2024/02/19,2024-03-04,2024-03-09,1733,1614,101,Delayed
PO_108199,SUP_083,PROD_0041,01-02-2024,2024-02-15,2024-02-15,920,801,227,Delayed
PO_108200,SUP_039,PROD_0219,2024/08/06,2024-08-12,2024-08-09,1411,1373,130,Open
PO_108201,SUP_108,PROD_0193,2024/12/30,2025-01-17,2025-01-21,1894,1677,345,Open
PO_108202,SUP_169,PROD_0034,2024/04/27,2024-05-10,2024-05-08,1922,1787,277,Delayed
PO_108203,SUP_093,PROD_0286,2024/12/12,2024-12-18,2024-12-23,1349,1243,400,Closed
PO_108204,SUP_030,PROD_0040,2024/06/01,2024-06-19,2024-06-25,411,403,376,Delayed
PO_108205,SUP_071,PROD_0047,23-04-2024,2024-05-10,2024-05-15,1050,935,424,Closed
PO_108206,SUP_069,PROD_0158,2024/12/31,2025-01-20,2025-01-23,1094,1050,46,Closed
PO_108207,SUP_155,PROD_0027,02-10-2024,2024-10-19,2024-10-25,707,632,377,Closed
PO_108208,SUP_188,PROD_0267,03-10-2024,2024-10-09,2024-10-14,1975,1796,248,Open
PO_108209,SUP_009,PROD_0112,24-12-2024,2025-01-08,2025-01-12,306,265,184,Delayed
PO_108210,SUP_150,PROD_0172,2024/02/12,2024-02-22,2024-02-20,408,360,211,Open
PO_108211,SUP_107,PROD_0207,2024/04/19,2024-04-28,2024-04-29,344,336,124,Closed
PO_108212,SUP_106,PROD_0023,02-12-2024,2024-12-08,2024-12-11,1250,1219,497,Closed
PO_108213,SUP_018,PROD_0036,2024/12/28,2025-01-06,2025-01-11,1222,1057,209,Delayed
PO_108214,SUP_097,PROD_0047,01-03-2024,2024-03-10,2024-03-07,284,262,223,Open
PO_108215,SUP_024,PROD_0140,10-05-2024,2024-05-19,2024-05-23,1998,1731,393,Closed
PO_108216,SUP_105,PROD_0149,2024/06/08,2024-06-24,2024-06-23,1888,1825,306,Delayed
PO_108217,SUP_160,PROD_0165,2024/09/18,2024-09-23,2024-09-29,151,132,402,Open
PO_108218,SUP_095,PROD_0151,2024/01/15,2024-01-30,2024-01-28,1614,1558,419,Delayed
PO_108219,SUP_197,PROD_0287,15-07-2024,2024-07-28,2024-07-26,1875,1647,143,Closed
PO_108220,SUP_137,PROD_0208,06-03-2024,2024-03-16,2024-03-16,259,234,195,Open
PO_108221,SUP_140,PROD_0176,04-08-2024,2024-08-10,2024-08-09,1345,1336,202,Delayed
PO_108222,SUP_106,PROD_0178,2024/12/26,2025-01-14,2025-01-16,1782,1764,454,Closed
PO_108223,SUP_073,PROD_0099,2024/01/30,2024-02-15,2024-02-18,385,383,308,Closed
PO_108224,SUP_012,PROD_0211,14-11-2024,2024-11-20,2024-11-25,280,249,401,Delayed
PO_108225,SUP_192,PROD_0223,2024/12/17,2024-12-29,2025-01-04,1582,1367,207,Closed
PO_108226,SUP_197,PROD_0004,14-07-2024,2024-07-21,2024-07-23,1723,1568,92,Open
PO_108227,SUP_159,PROD_0215,2024/05/12,2024-05-21,2024-05-19,1734,1670,116,Closed
PO_108228,SUP_024,PROD_0186,26-01-2024,2024-02-15,2024-02-19,1828,1738,390,Open
PO_108229,SUP_107,PROD_0159,16-07-2024,2024-07-25,2024-07-25,1278,1190,390,Delayed
PO_108230,SUP_096,PROD_0004,11-11-2024,2024-11-18,2024-11-19,1809,1709,212,Closed
PO_108231,SUP_016,PROD_0184,2024/11/04,2024-11-09,2024-11-15,740,677,345,Closed
PO_108232,SUP_196,PROD_0069,2024/04/20,2024-04-29,2024-05-02,1819,1720,483,Delayed
PO_108233,SUP_007,PROD_0261,2024/02/19,2024-02-25,2024-02-25,298,282,226,Closed
PO_108234,SUP_124,PROD_0246,02-05-2024,2024-05-14,2024-05-11,1837,1775,123,Delayed
PO_108235,SUP_115,PROD_0003,2024/11/15,2024-12-03,2024-12-08,1436,1328,324,Open
PO_108236,SUP_017,PROD_0004,2024/02/15,2024-02-21,2024-02-26,209,207,358,Delayed
PO_108237,SUP_135,PROD_0174,20-03-2024,2024-04-07,2024-04-11,450,426,130,Closed
PO_108238,SUP_073,PROD_0294,23-06-2024,2024-07-12,2024-07-09,515,448,172,Open
PO_108239,SUP_088,PROD_0253,2024/02/09,2024-02-15,2024-02-12,577,570,374,Closed
PO_108240,SUP_152,PROD_0144,20-06-2024,2024-07-02,2024-07-02,1426,1274,447,Delayed
PO_108241,SUP_103,PROD_0286,06-09-2024,2024-09-20,2024-09-24,867,822,70,Closed
PO_108242,SUP_150,PROD_0120,15-10-2024,2024-10-25,2024-10-30,917,843,409,Delayed
PO_108243,SUP_026,PROD_0205,10-02-2024,2024-02-17,2024-02-19,380,345,222,Closed
PO_108244,SUP_007,PROD_0177,2024/08/08,2024-08-22,2024-08-22,1545,1388,156,Closed
PO_108245,SUP_099,PROD_0286,2024/07/25,2024-08-12,2024-08-14,304,269,181,Open
PO_108246,SUP_160,PROD_0127,13-03-2024,2024-03-28,2024-03-31,1661,1420,471,Closed
PO_108247,SUP_024,PROD_0243,2024/10/24,2024-11-02,2024-11-01,670,629,481,Closed
PO_108248,SUP_182,PROD_0248,07-07-2024,2024-07-23,2024-07-23,978,905,291,Closed
PO_108249,SUP_149,PROD_0082,2024/02/03,2024-02-11,2024-02-13,370,366,92,Open
PO_108250,SUP_011,PROD_0241,2024/11/03,2024-11-15,2024-11-18,114,102,335,Delayed
PO_108251,SUP_062,PROD_0292,13-11-2024,2024-11-29,2024-12-01,305,293,159,Open
PO_108252,SUP_037,PROD_0116,04-10-2024,2024-10-22,2024-10-22,781,664,344,Delayed
PO_108253,SUP_064,PROD_0239,29-08-2024,2024-09-14,2024-09-17,1653,1647,270,Delayed
PO_108254,SUP_035,PROD_0188,2024/09/07,2024-09-13,2024-09-19,909,877,169,Closed
PO_108255,SUP_029,PROD_0080,2024/09/17,2024-10-03,2024-10-01,990,857,54,Delayed
PO_108256,SUP_021,PROD_0160,11-02-2024,2024-02-25,2024-02-26,371,336,417,Open
PO_108257,SUP_088,PROD_0131,30-01-2024,2024-02-11,2024-02-10,1076,1024,405,Open
PO_108258,SUP_035,PROD_0256,03-04-2024,2024-04-12,2024-04-14,857,746,330,Delayed
PO_108259,SUP_028,PROD_0151,03-04-2024,2024-04-08,2024-04-12,719,697,180,Delayed
PO_108260,SUP_131,PROD_0097,2024/07/16,2024-07-26,2024-08-01,1789,1587,382,Delayed
PO_108261,SUP_043,PROD_0293,15-09-2024,2024-09-29,2024-10-01,494,434,306,Delayed
PO_108262,SUP_177,PROD_0015,2024/08/10,2024-08-28,2024-08-25,1857,1693,177,Delayed
PO_108263,SUP_095,PROD_0045,04-08-2024,2024-08-23,2024-08-20,235,233,280,Open
PO_108264,SUP_016,PROD_0163,26-11-2024,2024-12-15,2024-12-16,630,567,447,Delayed
PO_108265,SUP_107,PROD_0154,2024/05/07,2024-05-14,2024-05-13,360,343,123,Closed
PO_108266,SUP_200,PROD_0184,2024/04/23,2024-05-02,2024-05-06,438,376,192,Closed
PO_108267,SUP_160,PROD_0300,2024/09/14,2024-09-25,2024-09-26,1085,1004,257,Closed
PO_108268,SUP_122,PROD_0244,29-12-2024,2025-01-09,2025-01-08,1837,1712,203,Closed
PO_108269,SUP_066,PROD_0124,21-03-2024,2024-04-08,2024-04-12,229,216,234,Closed
PO_108270,SUP_100,PROD_0021,26-05-2024,2024-06-11,2024-06-12,1586,1430,384,Open
PO_108271,SUP_147,PROD_0051,2024/04/27,2024-05-13,2024-05-15,816,786,317,Delayed
PO_108272,SUP_065,PROD_0141,28-09-2024,2024-10-04,2024-10-04,648,645,281,Delayed
PO_108273,SUP_195,PROD_0054,2024/10/22,2024-11-07,2024-11-12,784,681,148,Closed
PO_108274,SUP_021,PROD_0096,24-04-2024,2024-04-30,2024-05-05,1779,1565,146,Open
PO_108275,SUP_195,PROD_0295,2024/02/21,2024-03-11,2024-03-14,385,356,222,Closed
PO_108276,SUP_154,PROD_0265,2024/12/13,2024-12-21,2024-12-18,403,382,446,Closed
PO_108277,SUP_037,PROD_0257,2024/04/21,2024-04-29,2024-04-28,995,869,206,Closed
PO_108278,SUP_157,PROD_0280,2024/01/29,2024-02-17,2024-02-18,1741,1724,476,Closed
PO_108279,SUP_063,PROD_0285,05-01-2024,2024-01-21,2024-01-22,1170,1007,189,Closed
PO_108280,SUP_168,PROD_0040,2024/10/04,2024-10-21,2024-10-24,940,879,209,Closed
PO_108281,SUP_062,PROD_0124,2024/11/14,2024-11-26,2024-11-29,418,381,114,Open
PO_108282,SUP_080,PROD_0221,2024/05/21,2024-06-08,2024-06-14,815,810,176,Open
PO_108283,SUP_135,PROD_0186,2024/12/22,2024-12-31,2024-12-28,842,728,193,Open
PO_108284,SUP_048,PROD_0030,18-04-2024,2024-04-27,2024-04-29,1048,1013,347,Open
PO_108285,SUP_034,PROD_0021,25-03-2024,2024-04-12,2024-04-18,363,346,226,Delayed
PO_108286,SUP_035,PROD_0175,2024/11/29,2024-12-16,2024-12-19,399,389,271,Closed
PO_108287,SUP_141,PROD_0146,06-09-2024,2024-09-11,2024-09-09,377,322,435,Open
PO_108288,SUP_080,PROD_0263,06-07-2024,2024-07-16,2024-07-15,398,358,285,Delayed
PO_108289,SUP_130,PROD_0242,2024/11/11,2024-11-23,2024-11-21,1113,1075,303,Delayed
PO_108290,SUP_102,PROD_0246,04-09-2024,2024-09-15,2024-09-16,208,201,219,Open
PO_108291,SUP_049,PROD_0227,2024/08/21,2024-08-26,2024-08-26,1891,1814,286,Open
PO_108292,SUP_182,PROD_0295,2024/03/13,2024-03-19,2024-03-19,937,860,266,Delayed
PO_108293,SUP_087,PROD_0248,25-07-2024,2024-08-10,2024-08-07,280,271,135,Closed
PO_108294,SUP_119,PROD_0019,2024/03/30,2024-04-10,2024-04-16,656,626,498,Closed
PO_108295,SUP_095,PROD_0119,05-06-2024,2024-06-11,2024-06-14,410,373,232,Open
PO_108296,SUP_126,PROD_0226,07-06-2024,2024-06-14,2024-06-15,1203,1184,477,Open
PO_108297,SUP_132,PROD_0003,22-06-2024,2024-07-05,2024-07-03,1126,1095,314,Delayed
PO_108298,SUP_113,PROD_0200,26-09-2024,2024-10-02,2024-10-08,1657,1480,138,Open
PO_108299,SUP_091,PROD_0067,2024/09/26,2024-10-03,2024-10-07,1802,1702,221,Delayed
PO_108300,SUP_083,PROD_0015,27-04-2024,2024-05-04,2024-05-03,1664,1644,219,Closed
PO_108301,SUP_052,PROD_0244,2024/04/08,2024-04-14,2024-04-19,1279,1191,392,Closed
PO_108302,SUP_051,PROD_0128,05-12-2024,2024-12-15,2024-12-19,1161,1020,282,Closed
PO_108303,SUP_054,PROD_0021,2024/11/25,2024-12-10,2024-12-15,1683,1480,147,Delayed
PO_108304,SUP_110,PROD_0239,2024/11/15,2024-11-24,2024-11-29,1788,1657,216,Closed
PO_108305,SUP_136,PROD_0267,2024/11/18,2024-12-05,2024-12-02,697,622,297,Closed
PO_108306,SUP_113,PROD_0163,19-07-2024,2024-07-28,2024-08-02,1504,1279,372,Open
PO_108307,SUP_133,PROD_0007,2024/01/21,2024-02-04,2024-02-08,233,222,313,Delayed
PO_108308,SUP_032,PROD_0142,15-11-2024,2024-12-01,2024-11-29,1832,1640,159,Delayed
PO_108309,SUP_101,PROD_0281,27-07-2024,2024-08-15,2024-08-15,1694,1638,47,Delayed
PO_108310,SUP_191,PROD_0234,14-04-2024,2024-05-01,2024-05-02,896,786,468,Closed
PO_108311,SUP_109,PROD_0167,19-08-2024,2024-09-07,2024-09-13,626,572,357,Delayed
PO_108312,SUP_184,PROD_0075,08-11-2024,2024-11-17,2024-11-17,1926,1884,346,Closed
PO_108313,SUP_195,PROD_0186,2024/05/30,2024-06-07,2024-06-08,1412,1306,100,Closed
PO_108314,SUP_061,PROD_0057,2024/05/01,2024-05-13,2024-05-13,1189,1112,470,Open
PO_108315,SUP_175,PROD_0158,01-04-2024,2024-04-07,2024-04-04,580,575,271,Open
PO_108316,SUP_023,PROD_0101,2024/01/31,2024-02-13,2024-02-11,1585,1360,353,Open
PO_108317,SUP_003,PROD_0102,01-06-2024,2024-06-16,2024-06-18,401,362,346,Delayed
PO_108318,SUP_009,PROD_0284,2024/03/27,2024-04-01,2024-04-03,1960,1766,284,Delayed
PO_108319,SUP_001,PROD_0106,2024/12/15,2024-12-24,2024-12-23,951,821,163,Open
PO_108320,SUP_067,PROD_0076,2024/09/15,2024-09-27,2024-10-01,235,216,470,Delayed
PO_108321,SUP_126,PROD_0275,2024/07/25,2024-08-02,2024-08-01,1391,1351,220,Delayed
PO_108322,SUP_176,PROD_0216,2024/03/03,2024-03-13,2024-03-13,488,417,440,Closed
PO_108323,SUP_021,PROD_0045,2024/01/27,2024-02-06,2024-02-08,924,859,163,Closed
PO_108324,SUP_004,PROD_0145,2024/03/28,2024-04-05,2024-04-07,529,456,65,Closed
PO_108325,SUP_026,PROD_0087,23-08-2024,2024-09-10,2024-09-08,1055,1027,496,Delayed
PO_108326,SUP_066,PROD_0071,2024/05/07,2024-05-19,2024-05-18,548,483,181,Delayed
PO_108327,SUP_100,PROD_0091,2024/04/15,2024-04-22,2024-04-26,1493,1473,295,Closed
PO_108328,SUP_087,PROD_0225,2024/05/20,2024-05-30,2024-06-03,950,812,225,Open
PO_108329,SUP_105,PROD_0112,2024/08/05,2024-08-14,2024-08-12,1511,1505,170,Open
PO_108330,SUP_006,PROD_0194,29-01-2024,2024-02-07,2024-02-05,681,661,135,Closed
PO_108331,SUP_073,PROD_0165,2024/03/03,2024-03-16,2024-03-14,195,175,422,Delayed
PO_108332,SUP_017,PROD_0066,05-04-2024,2024-04-10,2024-04-07,1498,1474,333,Open
PO_108333,SUP_079,PROD_0209,2024/05/09,2024-05-25,2024-05-23,868,822,89,Closed
PO_108334,SUP_172,PROD_0242,2024/08/25,2024-08-30,2024-09-05,411,387,151,Delayed
PO_108335,SUP_063,PROD_0195,2024/04/30,2024-05-10,2024-05-10,447,435,425,Open
PO_108336,SUP_091,PROD_0034,2024/01/13,2024-01-29,2024-01-29,1875,1847,192,Closed
PO_108337,SUP_174,PROD_0081,2024/03/03,2024-03-14,2024-03-16,1125,986,313,Open
PO_108338,SUP_064,PROD_0001,2024/07/10,2024-07-26,2024-07-25,640,640,326,Delayed
PO_108339,SUP_024,PROD_0285,29-08-2024,2024-09-06,2024-09-06,126,123,428,Closed
PO_108340,SUP_017,PROD_0067,2024/06/07,2024-06-14,2024-06-12,1539,1406,132,Closed
PO_108341,SUP_036,PROD_0293,26-01-2024,2024-01-31,2024-02-03,1512,1484,100,Open
PO_108342,SUP_113,PROD_0262,2024/08/29,2024-09-11,2024-09-14,1861,1593,400,Closed
PO_108343,SUP_153,PROD_0111,25-05-2024,2024-06-05,2024-06-03,992,920,449,Delayed
PO_108344,SUP_139,PROD_0175,2024/04/30,2024-05-16,2024-05-18,1004,965,199,Open
PO_108345,SUP_105,PROD_0150,06-09-2024,2024-09-13,2024-09-17,1006,988,94,Delayed
PO_108346,SUP_068,PROD_0201,19-12-2024,2025-01-05,2025-01-06,582,569,118,Open
PO_108347,SUP_137,PROD_0216,29-04-2024,2024-05-07,2024-05-12,1399,1189,91,Delayed
PO_108348,SUP_014,PROD_0077,11-11-2024,2024-11-22,2024-11-21,894,869,143,Closed
PO_108349,SUP_089,PROD_0075,10-01-2024,2024-01-24,2024-01-29,376,323,168,Open
PO_108350,SUP_158,PROD_0228,2024/04/16,2024-04-24,2024-04-21,238,217,377,Delayed
PO_108351,SUP_169,PROD_0084,15-04-2024,2024-04-25,2024-04-26,1716,1632,284,Delayed
PO_108352,SUP_016,PROD_0098,26-10-2024,2024-11-12,2024-11-16,1901,1667,463,Open
PO_108353,SUP_139,PROD_0262,18-10-2024,2024-11-06,2024-11-05,1818,1734,306,Delayed
PO_108354,SUP_075,PROD_0118,2024/09/30,2024-10-13,2024-10-10,1036,901,163,Delayed
PO_108355,SUP_159,PROD_0265,11-01-2024,2024-01-27,2024-01-31,1534,1527,148,Delayed
PO_108356,SUP_122,PROD_0032,2024/08/10,2024-08-29,2024-08-31,1502,1299,321,Open
PO_108357,SUP_170,PROD_0253,20-12-2024,2025-01-03,2025-01-02,1921,1652,380,Delayed
PO_108358,SUP_041,PROD_0018,2024/07/07,2024-07-23,2024-07-27,1032,889,489,Delayed
PO_108359,SUP_185,PROD_0027,2024/06/13,2024-06-25,2024-06-28,1693,1580,321,Delayed
PO_108360,SUP_063,PROD_0279,2024/08/09,2024-08-22,2024-08-22,741,651,405,Closed
PO_108361,SUP_042,PROD_0293,2024/02/22,2024-03-13,2024-03-17,945,871,271,Delayed
PO_108362,SUP_158,PROD_0056,2024/05/09,2024-05-16,2024-05-14,858,767,153,Delayed
PO_108363,SUP_046,PROD_0027,09-09-2024,2024-09-15,2024-09-19,496,473,498,Delayed
PO_108364,SUP_004,PROD_0291,18-03-2024,2024-04-07,2024-04-06,629,608,495,Open
PO_108365,SUP_038,PROD_0120,28-08-2024,2024-09-10,2024-09-12,127,125,272,Closed
PO_108366,SUP_094,PROD_0171,2024/07/01,2024-07-10,2024-07-13,1484,1438,217,Delayed
PO_108367,SUP_032,PROD_0057,2024/08/15,2024-08-30,2024-09-03,935,835,495,Closed
PO_108368,SUP_089,PROD_0125,2024/01/19,2024-02-04,2024-02-07,1819,1570,204,Delayed
PO_108369,SUP_051,PROD_0105,2024/12/06,2024-12-19,2024-12-16,1087,1058,448,Open
PO_108370,SUP_156,PROD_0110,2024/03/21,2024-04-09,2024-04-06,1073,970,374,Open
