Sales_Order_ID,Customer_ID,Product_ID,Order_Date,Quantity_Ordered,Order_Value,Order_Channel,Order_Status
SO_108180,CUST_0329,PROD_0068,2024-07-08,169,148889,Direct,Pending
SO_108181,CUST_0457,PROD_0234,2024-07-03,94,31678,Online,Completed
SO_108182,CUST_0292,PROD_0007,2024-03-26,310,93930,Direct,Pending
SO_108183,CUST_0466,PROD_0133,2024-01-20,410,169330,Online,Cancelled
SO_108184,CUST_0315,PROD_0290,2024-11-15,182,65702,Direct,Pending
SO_108185,CUST_0360,PROD_0180,2024-04-17,237,123003,Direct,Cancelled
SO_108186,CUST_0105,PROD_0267,2024-12-20,94,58562,Online,Pending
SO_108187,CUST_0203,PROD_0003,2024-05-29,327,82404,Direct,Completed
SO_108188,CUST_0197,PROD_0202,2024-02-19,478,209842,Direct,Pending
SO_108189,CUST_0182,PROD_0079,2024-02-26,142,117860,Distributor,Pending
SO_108190,CUST_0020,PROD_0086,2024-04-07,487,454858,Direct,Cancelled
SO_108191,CUST_0446,PROD_0219,2024-09-09,341,130262,Online,Pending
SO_108192,CUST_0477,PROD_0018,2024-07-03,18,13122,Online,Cancelled
SO_108193,CUST_0260,PROD_0234,2024-08-01,358,357284,Online,Pending
SO_108194,CUST_0447,PROD_0132,2024-07-10,492,403440,Online,Completed
SO_108195,CUST_0071,PROD_0267,2024-04-17,492,306024,Online,Completed
SO_108196,CUST_0072,PROD_0231,2024-02-16,264,92400,Distributor,Cancelled
SO_108197,CUST_0001,PROD_0178,2024-07-03,237,93378,Online,Completed
SO_108198,CUST_0469,PROD_0248,2024-08-04,81,54027,Distributor,Cancelled
SO_108199,CUST_0394,PROD_0245,2024-09-30,291,239202,Distributor,Pending
SO_108200,CUST_0418,PROD_0298,2024-07-21,379,354744,Online,Pending
SO_108201,CUST_0220,PROD_0190,2024-05-19,288,229536,Distributor,Cancelled
SO_108202,CUST_0098,PROD_0281,2024-05-14,156,150384,Distributor,Pending
SO_108203,CUST_0002,PROD_0255,2024-04-22,270,112590,Online,Completed
SO_108204,CUST_0340,PROD_0190,2024-02-16,214,60134,Online,Pending
SO_108205,CUST_0492,PROD_0169,2024-07-06,201,28944,Distributor,Cancelled
SO_108206,CUST_0477,PROD_0228,2024-03-24,25,12550,Direct,Pending
SO_108207,CUST_0283,PROD_0285,2024-11-01,277,69804,Distributor,Pending
SO_108208,CUST_0271,PROD_0004,2024-09-27,325,179075,Distributor,Completed
SO_108209,CUST_0025,PROD_0218,2024-03-19,34,30736,Distributor,Cancelled
SO_108210,CUST_0119,PROD_0289,2024-07-24,281,221990,Distributor,Pending
SO_108211,CUST_0407,PROD_0004,2024-04-20,320,219200,Distributor,Completed
SO_108212,CUST_0123,PROD_0035,2024-03-31,29,8265,Online,Pending
SO_108213,CUST_0128,PROD_0155,2024-05-31,314,233302,Distributor,Completed
SO_108214,CUST_0457,PROD_0143,2024-05-09,266,205618,Online,Completed
SO_108215,CUST_0216,PROD_0218,2024-10-16,357,88893,Distributor,Completed
SO_108216,CUST_0239,PROD_0242,2024-06-06,224,171360,Distributor,Cancelled
SO_108217,CUST_0112,PROD_0250,2024-03-19,302,187844,Direct,Pending
SO_108218,CUST_0466,PROD_0224,2024-08-22,455,386295,Direct,Cancelled
SO_108219,CUST_0170,PROD_0116,2024-05-15,102,66300,Online,Cancelled
SO_108220,CUST_0242,PROD_0233,2024-02-15,331,183043,Online,Pending
SO_108221,CUST_0467,PROD_0237,2024-04-28,417,116760,Distributor,Pending
SO_108222,CUST_0322,PROD_0101,2024-05-11,222,47952,Direct,Cancelled
SO_108223,CUST_0355,PROD_0145,2024-12-05,443,208653,Distributor,Cancelled
SO_108224,CUST_0161,PROD_0034,2024-09-29,188,70124,Distributor,Completed
SO_108225,CUST_0375,PROD_0140,2024-03-14,470,450730,Online,Completed
SO_108226,CUST_0135,PROD_0292,2024-12-09,321,151833,Direct,Pending
SO_108227,CUST_0043,PROD_0279,2024-02-01,133,28329,Online,Cancelled
SO_108228,CUST_0147,PROD_0213,2024-08-02,492,104304,Distributor,Cancelled
SO_108229,CUST_0176,PROD_0073,2024-07-29,65,21580,Direct,Pending
SO_108230,CUST_0396,PROD_0134,2024-05-11,493,395879,Direct,Completed
SO_108231,CUST_0396,PROD_0160,2024-07-07,214,83888,Online,Pending
SO_108232,CUST_0440,PROD_0228,2024-06-25,80,34400,Direct,Completed
SO_108233,CUST_0137,PROD_0270,2024-03-16,282,50760,Online,Cancelled
SO_108234,CUST_0033,PROD_0185,2024-12-10,325,304525,Direct,Completed
SO_108235,CUST_0007,PROD_0258,2024-03-09,262,56592,Distributor,Pending
SO_108236,CUST_0147,PROD_0119,2024-08-19,330,322080,Distributor,Cancelled
SO_108237,CUST_0117,PROD_0098,2024-11-28,157,116180,Online,Completed
SO_108238,CUST_0269,PROD_0207,2024-11-15,221,199342,Online,Pending
SO_108239,CUST_0097,PROD_0118,2024-01-08,196,176596,Online,Completed
SO_108240,CUST_0268,PROD_0130,2024-02-12,461,200074,Direct,Cancelled
SO_108241,CUST_0365,PROD_0211,2024-09-16,157,126228,Distributor,Cancelled
SO_108242,CUST_0006,PROD_0171,2024-04-06,294,30870,Direct,Completed
SO_108243,CUST_0182,PROD_0270,2024-01-29,258,46440,Online,Completed
SO_108244,CUST_0500,PROD_0046,2024-08-02,465,250170,Online,Completed
SO_108245,CUST_0484,PROD_0287,2024-07-23,121,34364,Direct,Completed
SO_108246,CUST_0303,PROD_0044,2024-10-01,358,275660,Online,Pending
SO_108247,CUST_0282,PROD_0019,2024-12-28,204,79152,Distributor,Cancelled
SO_108248,CUST_0438,PROD_0099,2024-11-21,300,82800,Online,Pending
SO_108249,CUST_0347,PROD_0114,2024-02-14,376,128592,Online,Completed
SO_108250,CUST_0408,PROD_0269,2024-12-25,174,23490,Distributor,Pending
SO_108251,CUST_0117,PROD_0094,2024-07-10,233,122325,Direct,Cancelled
SO_108252,CUST_0266,PROD_0298,2024-01-20,432,353808,Distributor,Pending
SO_108253,CUST_0116,PROD_0265,2024-11-21,415,302950,Online,Completed
SO_108254,CUST_0403,PROD_0255,2024-09-10,51,13107,Direct,Pending
SO_108255,CUST_0494,PROD_0206,2024-01-02,247,141284,Distributor,Pending
SO_108256,CUST_0294,PROD_0057,2024-05-10,242,192874,Online,Completed
SO_108257,CUST_0159,PROD_0201,2024-05-01,368,48576,Direct,Pending
SO_108258,CUST_0398,PROD_0290,2024-02-07,92,10580,Direct,Completed
SO_108259,CUST_0299,PROD_0065,2024-02-03,288,235296,Online,Pending
SO_108260,CUST_0221,PROD_0298,2024-10-03,203,90132,Distributor,Completed
SO_108261,CUST_0273,PROD_0032,2024-05-12,173,78542,Online,Pending
SO_108262,CUST_0259,PROD_0262,2024-06-17,201,148941,Online,Cancelled
SO_108263,CUST_0342,PROD_0112,2024-01-17,146,128042,Distributor,Completed
SO_108264,CUST_0066,PROD_0042,2024-09-06,432,139968,Distributor,Cancelled
SO_108265,CUST_0345,PROD_0054,2024-08-02,181,124166,Distributor,Completed
SO_108266,CUST_0013,PROD_0152,2024-04-09,311,266216,Distributor,Cancelled
SO_108267,CUST_0420,PROD_0021,2024-03-15,16,9280,Direct,Cancelled
SO_108268,CUST_0157,PROD_0239,2024-01-18,97,74787,Direct,Completed
SO_108269,CUST_0484,PROD_0278,2024-07-18,54,10530,Direct,Pending
SO_108270,CUST_0441,PROD_0137,2024-11-08,48,19872,Online,Completed
SO_108271,CUST_0065,PROD_0236,2024-06-01,216,205416,Direct,Cancelled
SO_108272,CUST_0137,PROD_0114,2024-12-29,146,34018,Direct,Pending
SO_108273,CUST_0104,PROD_0198,2024-02-19,256,209408,Direct,Completed
SO_108274,CUST_0345,PROD_0226,2024-03-12,29,26477,Direct,Cancelled
SO_108275,CUST_0006,PROD_0100,2024-03-16,180,127620,Online,Cancelled
SO_108276,CUST_0302,PROD_0094,2024-02-19,330,284460,Distributor,Completed
SO_108277,CUST_0077,PROD_0279,2024-07-03,308,143836,Online,Cancelled
SO_108278,CUST_0345,PROD_0206,2024-10-10,55,16445,Online,Completed
SO_108279,CUST_0464,PROD_0300,2024-11-11,15,2820,Direct,Cancelled
SO_108280,CUST_0106,PROD_0241,2024-04-30,332,244684,Online,Completed
SO_108281,CUST_0010,PROD_0253,2024-07-15,185,141340,Direct,Completed
SO_108282,CUST_0228,PROD_0043,2024-02-05,225,189450,Online,Completed
SO_108283,CUST_0357,PROD_0265,2024-12-19,455,80535,Direct,Cancelled
SO_108284,CUST_0084,PROD_0209,2024-12-06,158,110442,Direct,Pending
SO_108285,CUST_0405,PROD_0028,2024-05-14,287,109634,Online,Cancelled
SO_108286,CUST_0115,PROD_0172,2024-11-05,64,37888,Online,Pending
SO_108287,CUST_0004,PROD_0148,2024-03-04,25,12400,Distributor,Pending
SO_108288,CUST_0367,PROD_0252,2024-03-09,404,135340,Direct,Completed
SO_108289,CUST_0174,PROD_0218,2024-10-24,213,140367,Direct,Completed
SO_108290,CUST_0431,PROD_0054,2024-11-23,315,61110,Distributor,Pending
SO_108291,CUST_0453,PROD_0050,2024-12-07,304,88768,Direct,Cancelled
SO_108292,CUST_0434,PROD_0244,2024-01-26,297,149688,Distributor,Cancelled
SO_108293,CUST_0375,PROD_0264,2024-02-22,355,349675,Online,Cancelled
SO_108294,CUST_0106,PROD_0162,2024-08-22,44,28556,Online,Completed
SO_108295,CUST_0255,PROD_0067,2024-01-15,239,29636,Online,Pending
SO_108296,CUST_0014,PROD_0218,2024-12-05,443,118724,Distributor,Completed
SO_108297,CUST_0407,PROD_0052,2024-07-17,492,108240,Online,Cancelled
SO_108298,CUST_0046,PROD_0283,2024-09-16,104,54184,Distributor,Cancelled
SO_108299,CUST_0411,PROD_0045,2024-06-13,52,26000,Direct,Cancelled
SO_108300,CUST_0337,PROD_0215,2024-01-18,32,9280,Distributor,Cancelled
SO_108301,CUST_0238,PROD_0167,2024-08-19,357,268464,Direct,Completed
SO_108302,CUST_0084,PROD_0193,2024-04-01,294,74970,Distributor,Pending
SO_108303,CUST_0130,PROD_0180,2024-09-27,450,87750,Distributor,Cancelled
SO_108304,CUST_0406,PROD_0188,2024-01-02,218,150420,Direct,Pending
SO_108305,CUST_0140,PROD_0129,2024-05-19,244,122976,Online,Pending
SO_108306,CUST_0091,PROD_0253,2024-07-16,351,58266,Online,Cancelled
SO_108307,CUST_0064,PROD_0197,2024-12-27,251,188752,Distributor,Completed
SO_108308,CUST_0336,PROD_0145,2024-11-11,302,278746,Direct,Cancelled
SO_108309,CUST_0201,PROD_0271,2024-10-14,306,34884,Direct,Completed
SO_108310,CUST_0145,PROD_0258,2024-07-25,104,72176,Direct,Cancelled
SO_108311,CUST_0060,PROD_0006,2024-03-28,409,62168,Online,Pending
SO_108312,CUST_0032,PROD_0270,2024-07-19,266,90972,Distributor,Completed
SO_108313,CUST_0303,PROD_0110,2024-09-21,15,9930,Distributor,Completed
SO_108314,CUST_0235,PROD_0281,2024-10-19,308,225764,Distributor,Cancelled
SO_108315,CUST_0151,PROD_0142,2024-01-17,55,10285,Online,Pending
SO_108316,CUST_0488,PROD_0209,2024-02-11,361,61370,Distributor,Cancelled
SO_108317,CUST_0399,PROD_0164,2024-12-29,232,121800,Distributor,Pending
SO_108318,CUST_0297,PROD_0236,2024-09-25,341,153109,Online,Pending
SO_108319,CUST_0172,PROD_0074,2024-07-27,217,37324,Distributor,Pending
SO_108320,CUST_0315,PROD_0089,2024-07-12,369,311436,Online,Cancelled
SO_108321,CUST_0048,PROD_0080,2024-12-26,475,247950,Distributor,Completed
SO_108322,CUST_0421,PROD_0006,2024-10-19,368,359536,Online,Cancelled
SO_108323,CUST_0500,PROD_0009,2024-01-21,292,87016,Distributor,Pending
SO_108324,CUST_0498,PROD_0049,2024-01-15,429,189618,Online,Completed
SO_108325,CUST_0298,PROD_0073,2024-12-25,209,67298,Direct,Cancelled
SO_108326,CUST_0013,PROD_0245,2024-06-30,246,139728,Direct,Cancelled
SO_108327,CUST_0480,PROD_0211,2024-01-26,169,160550,Online,Cancelled
SO_108328,CUST_0128,PROD_0212,2024-03-27,20,9220,Online,Completed
SO_108329,CUST_0208,PROD_0042,2024-07-14,144,70272,Direct,Pending
SO_108330,CUST_0481,PROD_0126,2024-12-23,291,107961,Online,Pending
SO_108331,CUST_0131,PROD_0281,2024-12-01,12,11832,Distributor,Pending
SO_108332,CUST_0475,PROD_0123,2024-04-06,345,185265,Direct,Cancelled
SO_108333,CUST_0280,PROD_0119,2024-07-24,227,74456,Distributor,Pending
SO_108334,CUST_0495,PROD_0262,2024-12-21,335,178555,Online,Completed
SO_108335,CUST_0365,PROD_0035,2024-05-18,434,330708,Online,Completed
SO_108336,CUST_0170,PROD_0146,2024-07-28,274,54252,Distributor,Completed
SO_108337,CUST_0040,PROD_0201,2024-05-03,46,14122,Distributor,Pending
SO_108338,CUST_0376,PROD_0178,2024-05-24,19,14231,Online,Completed
SO_108339,CUST_0050,PROD_0043,2024-11-04,122,21106,Direct,Pending
SO_108340,CUST_0100,PROD_0285,2024-12-01,198,53064,Online,Completed
SO_108341,CUST_0411,PROD_0256,2024-04-17,84,76524,Distributor,Cancelled
SO_108342,CUST_0043,PROD_0202,2024-03-24,207,80937,Online,Pending
SO_108343,CUST_0157,PROD_0272,2024-07-02,194,152484,Distributor,Cancelled
SO_108344,CUST_0426,PROD_0168,2024-04-17,416,261248,Distributor,Cancelled
SO_108345,CUST_0255,PROD_0187,2024-03-15,427,296765,Direct,Completed
SO_108346,CUST_0331,PROD_0112,2024-12-12,259,79254,Direct,Cancelled
SO_108347,CUST_0396,PROD_0245,2024-02-19,118,28556,Direct,Cancelled
SO_108348,CUST_0098,PROD_0088,2024-12-22,45,31005,Online,Pending
SO_108349,CUST_0361,PROD_0260,2024-12-12,196,39788,Distributor,Cancelled
SO_108350,CUST_0363,PROD_0005,2024-12-20,440,268840,Direct,Pending
SO_108351,CUST_0312,PROD_0180,2024-07-13,231,111573,Direct,Cancelled
SO_108352,CUST_0379,PROD_0264,2024-06-21,314,175526,Online,Cancelled
SO_108353,CUST_0490,PROD_0067,2024-02-17,310,202740,Direct,Pending
SO_108354,CUST_0336,PROD_0247,2024-10-29,66,8052,Online,Cancelled
SO_108355,CUST_0186,PROD_0100,2024-11-06,314,313372,Online,Pending
SO_108356,CUST_0083,PROD_0048,2024-08-10,377,77662,Distributor,Pending
SO_108357,CUST_0491,PROD_0213,2024-10-11,22,2904,Online,Cancelled
SO_108358,CUST_0121,PROD_0203,2024-02-23,134,33768,Distributor,Completed
SO_108359,CUST_0040,PROD_0198,2024-11-06,153,94095,Distributor,Pending
SO_108360,CUST_0117,PROD_0152,2024-08-07,331,85398,Distributor,Pending
SO_108361,CUST_0425,PROD_0176,2024-03-26,98,17542,Online,Completed
SO_108362,CUST_0222,PROD_0097,2024-10-24,465,153915,Distributor,Cancelled
SO_108363,CUST_0042,PROD_0129,2024-08-11,43,16297,Online,Pending
SO_108364,CUST_0156,PROD_0270,2024-12-10,458,343042,Distributor,Cancelled
SO_108365,CUST_0493,PROD_0156,2024-04-19,135,77895,Online,Cancelled
SO_108366,CUST_0031,PROD_0107,2024-06-21,16,7824,Direct,Pending
SO_108367,CUST_0060,PROD_0169,2024-05-20,338,51038,Distributor,Pending
SO_108368,CUST_0403,PROD_0064,2024-10-06,175,26775,Direct,Completed
SO_108369,CUST_0180,PROD_0130,2024-01-24,318,197478,Online,Cancelled
SO_108370,CUST_0356,PROD_0265,2024-05-22,28,16464,Direct,Pending
SO_108371,CUST_0425,PROD_0144,2024-04-12,105,22050,Online,Cancelled
SO_108372,CUST_0333,PROD_0278,2024-01-26,123,36777,Online,Completed
SO_108373,CUST_0491,PROD_0152,2024-07-03,20,5660,Online,Cancelled
SO_108374,CUST_0377,PROD_0181,2024-12-14,440,410520,Distributor,Pending
SO_108375,CUST_0386,PROD_0043,2024-12-25,18,10116,Online,Pending
SO_108376,CUST_0284,PROD_0003,2024-07-31,170,36380,Direct,Cancelled
SO_108377,CUST_0133,PROD_0296,2024-03-15,70,21140,Online,Cancelled
SO_108378,CUST_0072,PROD_0034,2024-03-13,342,301302,Direct,Cancelled
SO_108379,CUST_0146,PROD_0163,2024-04-08,491,267595,Direct,Cancelled
SO_108380,CUST_0377,PROD_0145,2024-04-10,415,268920,Distributor,Pending
SO_108381,CUST_0488,PROD_0119,2024-02-12,472,159536,Online,Cancelled
SO_108382,CUST_0126,PROD_0091,2024-08-12,226,122266,Distributor,Completed
SO_108383,CUST_0150,PROD_0236,2024-07-09,475,214225,Distributor,Completed
SO_108384,CUST_0028,PROD_0274,2024-02-21,331,288963,Distributor,Pending
SO_108385,CUST_0264,PROD_0075,2024-12-21,352,73568,Direct,Cancelled
SO_108386,CUST_0267,PROD_0019,2024-12-09,176,93632,Direct,Pending
SO_108387,CUST_0227,PROD_0197,2024-06-08,188,90428,Direct,Cancelled
SO_108388,CUST_0325,PROD_0083,2024-11-16,212,181048,Direct,Completed
SO_108389,CUST_0148,PROD_0072,2024-06-02,56,28280,Online,Cancelled
SO_108390,CUST_0336,PROD_0256,2024-06-15,13,1989,Online,Completed
SO_108391,CUST_0062,PROD_0046,2024-08-22,81,35154,Distributor,Completed
SO_108392,CUST_0402,PROD_0218,2024-06-25,130,103480,Distributor,Pending
SO_108393,CUST_0122,PROD_0189,2024-09-07,116,20764,Direct,Completed
SO_108394,CUST_0004,PROD_0256,2024-04-22,107,57031,Direct,Completed
SO_108395,CUST_0377,PROD_0129,2024-03-07,181,50499,Distributor,Pending
SO_108396,CUST_0302,PROD_0236,2024-07-26,300,74100,Direct,Pending
SO_108397,CUST_0412,PROD_0135,2024-09-18,40,17680,Direct,Cancelled
SO_108398,CUST_0016,PROD_0296,2024-09-16,380,107920,Direct,Completed
SO_108399,CUST_0187,PROD_0283,2024-01-04,394,256494,Distributor,Completed
SO_108400,CUST_0400,PROD_0115,2024-02-05,66,39732,Direct,Pending
SO_108401,CUST_0375,PROD_0011,2024-06-13,384,294528,Online,Pending
SO_108402,CUST_0302,PROD_0044,2024-07-06,417,179727,Online,Pending
SO_108403,CUST_0363,PROD_0108,2024-11-09,302,57078,Online,Completed
SO_108404,CUST_0144,PROD_0183,2024-04-09,200,189800,Distributor,Pending
SO_108405,CUST_0207,PROD_0290,2024-12-13,463,405125,Direct,Cancelled
SO_108406,CUST_0134,PROD_0112,2024-12-18,185,68080,Direct,Completed
SO_108407,CUST_0356,PROD_0178,2024-11-15,237,128928,Direct,Completed
SO_108408,CUST_0367,PROD_0107,2024-12-05,353,64599,Direct,Completed
SO_108409,CUST_0413,PROD_0207,2024-07-02,277,98058,Direct,Completed
SO_108410,CUST_0051,PROD_0167,2024-04-24,49,32781,Distributor,Cancelled
SO_108411,CUST_0375,PROD_0055,2024-02-26,241,69649,Distributor,Pending
SO_108412,CUST_0265,PROD_0291,2024-01-03,226,183286,Direct,Completed
SO_108413,CUST_0180,PROD_0134,2024-03-24,498,69222,Distributor,Cancelled
SO_108414,CUST_0150,PROD_0031,2024-12-27,368,276368,Direct,Completed
SO_108415,CUST_0018,PROD_0026,2024-03-06,65,51675,Distributor,Completed
SO_108416,CUST_0354,PROD_0012,2024-09-06,140,56560,Distributor,Completed
SO_108417,CUST_0395,PROD_0185,2024-03-17,179,46540,Online,Pending
SO_108418,CUST_0024,PROD_0187,2024-04-20,475,199500,Direct,Cancelled
SO_108419,CUST_0407,PROD_0168,2024-04-23,123,34440,Distributor,Completed
SO_108420,CUST_0096,PROD_0259,2024-01-16,53,17437,Direct,Cancelled
SO_108421,CUST_0347,PROD_0107,2024-11-30,404,140996,Distributor,Completed
SO_108422,CUST_0212,PROD_0239,2024-04-11,341,92752,Distributor,Cancelled
SO_108423,CUST_0106,PROD_0178,2024-07-10,241,145082,Direct,Pending
SO_108424,CUST_0168,PROD_0178,2024-08-01,482,350896,Distributor,Completed
SO_108425,CUST_0049,PROD_0028,2024-07-30,216,178416,Online,Cancelled
SO_108426,CUST_0419,PROD_0145,2024-12-17,362,192584,Distributor,Completed
SO_108427,CUST_0307,PROD_0155,2024-02-02,287,113078,Distributor,Completed
SO_108428,CUST_0207,PROD_0175,2024-06-04,386,194930,Distributor,Completed
SO_108429,CUST_0109,PROD_0087,2024-11-14,211,147067,Direct,Pending
SO_108430,CUST_0257,PROD_0047,2024-06-22,318,313230,Online,Pending
SO_108431,CUST_0200,PROD_0186,2024-01-09,357,75684,Distributor,Pending
SO_108432,CUST_0487,PROD_0154,2024-07-23,95,60705,Direct,Completed
SO_108433,CUST_0085,PROD_0195,2024-05-24,380,369740,Distributor,Pending
SO_108434,CUST_0356,PROD_0174,2024-10-29,160,119840,Direct,Completed
SO_108435,CUST_0392,PROD_0132,2024-03-20,323,257754,Online,Cancelled
SO_108436,CUST_0019,PROD_0152,2024-08-26,385,142835,Distributor,Completed
SO_108437,CUST_0436,PROD_0029,2024-12-25,457,180058,Direct,Cancelled
SO_108438,CUST_0407,PROD_0005,2024-02-02,452,150516,Direct,Cancelled
SO_108439,CUST_0350,PROD_0066,2024-01-29,379,64051,Distributor,Completed
SO_108440,CUST_0094,PROD_0154,2024-11-26,85,78625,Direct,Cancelled
SO_108441,CUST_0481,PROD_0259,2024-08-01,164,67404,Distributor,Completed
SO_108442,CUST_0332,PROD_0258,2024-11-30,202,167256,Online,Pending
SO_108443,CUST_0075,PROD_0157,2024-06-06,397,332289,Distributor,Pending
SO_108444,CUST_0223,PROD_0037,2024-10-29,257,64507,Direct,Cancelled
SO_108445,CUST_0460,PROD_0264,2024-07-30,411,78912,Distributor,Pending
SO_108446,CUST_0110,PROD_0111,2024-05-15,19,10944,Distributor,Completed
SO_108447,CUST_0053,PROD_0197,2024-09-28,169,113061,Online,Completed
SO_108448,CUST_0219,PROD_0028,2024-05-13,469,178220,Distributor,Pending
SO_108449,CUST_0008,PROD_0172,2024-06-23,218,215166,Online,Cancelled
SO_108450,CUST_0262,PROD_0081,2024-01-12,328,256168,Direct,Pending
SO_108451,CUST_0422,PROD_0043,2024-11-10,171,100377,Online,Cancelled
SO_108452,CUST_0303,PROD_0193,2024-04-25,365,37595,Direct,Cancelled
SO_108453,CUST_0486,PROD_0218,2024-02-03,461,91278,Direct,Pending
SO_108454,CUST_0229,PROD_0099,2024-09-08,233,210399,Distributor,Cancelled
SO_108455,CUST_0420,PROD_0203,2024-07-01,332,229080,Distributor,Pending
SO_108456,CUST_0449,PROD_0168,2024-12-11,332,252984,Online,Pending
SO_108457,CUST_0464,PROD_0190,2024-02-26,366,122244,Direct,Pending
SO_108458,CUST_0085,PROD_0053,2024-03-11,140,126000,Online,Completed
SO_108459,CUST_0256,PROD_0052,2024-03-25,44,43736,Online,Pending
SO_108460,CUST_0188,PROD_0138,2024-07-06,170,37910,Online,Pending
SO_108461,CUST_0061,PROD_0056,2024-01-07,42,41328,Distributor,Cancelled
SO_108462,CUST_0391,PROD_0267,2024-07-11,81,20412,Direct,Cancelled
SO_108463,CUST_0367,PROD_0258,2024-09-25,195,48945,Distributor,Pending
SO_108464,CUST_0404,PROD_0200,2024-02-17,309,270684,Direct,Pending
SO_108465,CUST_0471,PROD_0251,2024-10-07,12,2100,Online,Cancelled
SO_108466,CUST_0099,PROD_0294,2024-04-25,159,78546,Direct,Completed
SO_108467,CUST_0268,PROD_0019,2024-03-23,40,6920,Online,Cancelled
SO_108468,CUST_0220,PROD_0215,2024-07-30,300,239700,Online,Pending
SO_108469,CUST_0494,PROD_0169,2024-09-22,141,90240,Online,Completed
SO_108470,CUST_0482,PROD_0039,2024-06-19,235,121260,Distributor,Completed
SO_108471,CUST_0354,PROD_0147,2024-11-19,53,27984,Online,Completed
SO_108472,CUST_0093,PROD_0254,2024-06-16,459,452574,Online,Pending
SO_108473,CUST_0330,PROD_0173,2024-02-04,407,226292,Online,Completed
SO_108474,CUST_0194,PROD_0161,2024-01-14,358,166112,Direct,Completed
SO_108475,CUST_0027,PROD_0097,2024-10-22,45,40680,Online,Pending
SO_108476,CUST_0456,PROD_0287,2024-07-21,440,103840,Online,Pending
SO_108477,CUST_0035,PROD_0103,2024-06-22,148,72964,Direct,Cancelled
SO_108478,CUST_0437,PROD_0056,2024-06-22,134,23718,Direct,Cancelled
SO_108479,CUST_0051,PROD_0234,2024-10-27,462,414876,Distributor,Pending
SO_108480,CUST_0176,PROD_0223,2024-01-03,263,245116,Direct,Cancelled
SO_108481,CUST_0121,PROD_0221,2024-10-28,69,67137,Direct,Completed
SO_108482,CUST_0377,PROD_0241,2024-05-13,458,131446,Online,Pending
SO_108483,CUST_0351,PROD_0009,2024-02-11,98,44100,Direct,Pending
SO_108484,CUST_0495,PROD_0080,2024-04-03,236,103840,Distributor,Cancelled
SO_108485,CUST_0431,PROD_0163,2024-03-26,288,181440,Distributor,Completed
SO_108486,CUST_0268,PROD_0075,2024-03-21,394,250584,Direct,Cancelled
SO_108487,CUST_0444,PROD_0167,2024-08-24,165,156585,Direct,Cancelled
SO_108488,CUST_0339,PROD_0018,2024-02-23,367,178362,Direct,Completed
SO_108489,CUST_0396,PROD_0244,2024-07-31,73,62269,Distributor,Completed
SO_108490,CUST_0358,PROD_0255,2024-11-14,29,11020,Direct,Pending
SO_108491,CUST_0083,PROD_0233,2024-07-15,463,134270,Online,Completed
SO_108492,CUST_0276,PROD_0010,2024-04-16,44,41052,Online,Pending
SO_108493,CUST_0166,PROD_0011,2024-02-17,388,103596,Online,Cancelled
SO_108494,CUST_0222,PROD_0087,2024-02-12,236,218064,Direct,Completed
SO_108495,CUST_0112,PROD_0266,2024-07-03,302,266062,Distributor,Completed
SO_108496,CUST_0233,PROD_0103,2024-12-07,207,51129,Direct,Pending
SO_108497,CUST_0005,PROD_0054,2024-12-15,238,109480,Distributor,Completed
SO_108498,CUST_0020,PROD_0258,2024-09-02,152,76152,Direct,Pending
SO_108499,CUST_0241,PROD_0189,2024-01-04,256,46592,Direct,Completed
SO_108500,CUST_0175,PROD_0145,2024-09-18,318,304644,Direct,Cancelled
SO_108501,CUST_0296,PROD_0189,2024-02-01,122,69052,Online,Cancelled
SO_108502,CUST_0247,PROD_0159,2024-06-14,102,75990,Direct,Pending
SO_108503,CUST_0005,PROD_0124,2024-07-22,229,101218,Distributor,Pending
SO_108504,CUST_0380,PROD_0224,2024-08-09,177,114342,Direct,Cancelled
SO_108505,CUST_0219,PROD_0245,2024-10-18,86,62608,Online,Completed
SO_108506,CUST_0356,PROD_0208,2024-11-11,84,20916,Distributor,Pending
SO_108507,CUST_0332,PROD_0122,2024-06-06,417,56295,Online,Completed
SO_108508,CUST_0290,PROD_0261,2024-12-28,472,190216,Online,Completed
SO_108509,CUST_0309,PROD_0059,2024-12-18,39,36894,Online,Cancelled
SO_108510,CUST_0086,PROD_0075,2024-04-01,339,289506,Distributor,Pending
SO_108511,CUST_0248,PROD_0263,2024-10-22,326,89324,Direct,Cancelled
SO_108512,CUST_0415,PROD_0012,2024-10-13,427,192150,Distributor,Completed
SO_108513,CUST_0090,PROD_0006,2024-06-09,431,402123,Online,Pending
SO_108514,CUST_0386,PROD_0063,2024-01-10,353,133787,Direct,Pending
SO_108515,CUST_0248,PROD_0248,2024-10-02,347,333814,Direct,Cancelled
SO_108516,CUST_0044,PROD_0134,2024-09-18,11,2750,Online,Completed
SO_108517,CUST_0319,PROD_0007,2024-08-20,69,49335,Distributor,Pending
SO_108518,CUST_0428,PROD_0114,2024-01-24,181,76563,Direct,Cancelled
SO_108519,CUST_0315,PROD_0204,2024-09-18,420,126000,Online,Pending
SO_108520,CUST_0368,PROD_0208,2024-10-13,191,173428,Distributor,Pending
SO_108521,CUST_0103,PROD_0152,2024-11-21,323,158916,Distributor,Completed
SO_108522,CUST_0446,PROD_0244,2024-07-24,252,108612,Online,Pending
