Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Opening_Stock,Inbound_Qty,Outbound_Qty,Closing_Stock,Storage_Cost
INV_108427,WH_07,PROD_0034,24/11/2024,2648,693,356,2985.0,2178.16
INV_108428,WH_06,PROD_0166,18/04/2024,4990,728,1080,4638.0,4998.62
INV_108429,WH_12,PROD_0071,25/04/2024,2731,1344,194,3881.0,5239.07
INV_108430,WH_12,PROD_0060,15/11/2024,4707,315,943,4079.0,4384.22
INV_108431,WH_13,PROD_0134,31/03/2024,2830,1017,1036,2811.0,1712.01
INV_108432,WH_15,PROD_0150,31/07/2024,4543,600,106,5037.0,7243.0
INV_108433,WH_08,PROD_0063,05/10/2024,1353,1361,471,2243.0,1675.24
INV_108434,WH_06,PROD_0115,19/10/2024,2047,1333,783,2597.0,3474.59
INV_108435,WH_03,PROD_0104,11/03/2024,4140,333,521,3952.0,3891.18
INV_108436,WH_01,PROD_0025,30/11/2024,4009,769,1384,3394.0,2767.51
INV_108437,WH_08,PROD_0237,07/07/2024,2535,266,728,2073.0,1240.4
INV_108438,WH_13,PROD_0228,09/12/2024,571,610,367,814.0,666.17
INV_108439,WH_15,PROD_0181,11/10/2024,858,1402,945,1315.0,1513.1
INV_108440,WH_08,PROD_0238,21/03/2024,1756,1499,542,2713.0,1404.01
INV_108441,WH_02,PROD_0159,08/03/2024,3208,1284,348,4144.0,3456.08
INV_108442,WH_15,PROD_0210,03/01/2024,4249,1085,1413,3921.0,2049.38
INV_108443,WH_15,PROD_0008,06/12/2024,4099,327,779,3647.0,3994.85
INV_108444,WH_06,PROD_0162,20/02/2024,3674,1262,530,4406.0,6380.32
INV_108445,WH_06,PROD_0220,14/09/2024,4326,1304,123,5507.0,4286.31
INV_108446,WH_02,PROD_0067,25/08/2024,2322,708,169,2861.0,3303.42
INV_108447,WH_14,PROD_0014,07/04/2024,3517,573,1080,3010.0,1521.67
INV_108448,WH_04,PROD_0243,10/01/2024,2825,591,192,3224.0,1776.33
INV_108449,WH_13,PROD_0074,02/10/2024,3632,559,740,3451.0,3114.28
INV_108450,WH_02,PROD_0200,03/11/2024,1507,1061,1381,1187.0,1637.21
INV_108451,WH_15,PROD_0284,26/10/2024,4729,973,1403,4299.0,4126.5
INV_108452,WH_12,PROD_0038,15/06/2024,615,1017,1425,,0.0
INV_108453,WH_07,PROD_0019,06/08/2024,4135,1053,953,4235.0,2527.41
INV_108454,WH_01,PROD_0195,25/10/2024,3339,1071,485,3925.0,5516.34
INV_108455,WH_08,PROD_0167,25/01/2024,2100,1150,344,2906.0,1622.18
INV_108456,WH_09,PROD_0159,29/11/2024,2973,359,968,2364.0,1972.44
INV_108457,WH_10,PROD_0181,09/01/2024,2541,269,959,1851.0,2702.87
INV_108458,WH_10,PROD_0201,17/06/2024,2032,531,207,2356.0,1461.14
INV_108459,WH_11,PROD_0074,08/11/2024,3633,410,199,3844.0,2822.7
INV_108460,WH_06,PROD_0069,30/09/2024,3728,1087,578,4237.0,3361.27
INV_108461,WH_12,PROD_0199,06/04/2024,3423,1262,1263,3422.0,5118.45
INV_108462,WH_07,PROD_0138,12/03/2024,2849,100,1349,1600.0,1503.78
INV_108463,WH_02,PROD_0243,16/06/2024,3110,571,1042,2639.0,1334.11
INV_108464,WH_03,PROD_0140,06/04/2024,2501,276,662,2115.0,1291.24
INV_108465,WH_15,PROD_0184,08/03/2024,3066,1247,925,3388.0,4376.86
INV_108466,WH_02,PROD_0004,01/05/2024,2777,1274,1252,2799.0,4133.66
INV_108467,WH_04,PROD_0124,15/03/2024,2123,1415,1308,2230.0,3128.15
INV_108468,WH_07,PROD_0236,24/03/2024,914,1359,1069,1204.0,1738.96
INV_108469,WH_02,PROD_0203,09/11/2024,4768,377,947,,0.0
INV_108470,WH_02,PROD_0093,08/10/2024,900,1471,1059,1312.0,1522.49
INV_108471,WH_04,PROD_0107,07/08/2024,4202,1241,967,4476.0,3662.12
INV_108472,WH_04,PROD_0078,03/04/2024,3238,883,889,3232.0,4295.52
INV_108473,WH_12,PROD_0217,25/02/2024,1502,909,770,1641.0,1006.7
INV_108474,WH_15,PROD_0087,24/05/2024,2222,861,1293,1790.0,1805.55
INV_108475,WH_04,PROD_0224,10/12/2024,1393,1352,637,2108.0,2838.82
INV_108476,WH_02,PROD_0099,08/01/2024,1398,783,586,1595.0,812.9
INV_108477,WH_07,PROD_0213,03/07/2024,3265,918,1431,2752.0,2745.63
INV_108478,WH_03,PROD_0005,24/11/2024,4786,1278,572,5492.0,6148.71
INV_108479,WH_06,PROD_0047,16/01/2024,818,174,106,886.0,1045.69
INV_108480,WH_09,PROD_0044,17/07/2024,4746,478,1187,4037.0,4303.06
INV_108481,WH_01,PROD_0234,23/11/2024,1582,1144,1477,1249.0,1772.84
INV_108482,WH_03,PROD_0105,20/10/2024,3488,227,967,2748.0,2145.63
INV_108483,WH_02,PROD_0207,04/03/2024,2581,199,990,1790.0,1906.87
INV_108484,WH_09,PROD_0267,16/10/2024,3117,840,801,3156.0,2877.67
INV_108485,WH_03,PROD_0176,30/07/2024,1574,1029,1015,1588.0,1850.18
INV_108486,WH_14,PROD_0063,25/09/2024,1885,947,998,1834.0,1762.82
INV_108487,WH_13,PROD_0147,03/11/2024,690,708,885,513.0,475.5
INV_108488,WH_01,PROD_0201,21/12/2024,719,494,1368,-155.0,-111.6
INV_108489,WH_04,PROD_0269,17/11/2024,1329,968,764,1533.0,2294.9
INV_108490,WH_03,PROD_0090,25/01/2024,3371,694,982,3083.0,3825.37
INV_108491,WH_09,PROD_0225,19/08/2024,3912,940,715,,0.0
INV_108492,WH_14,PROD_0117,21/04/2024,2142,772,361,2553.0,2549.25
INV_108493,WH_13,PROD_0080,29/03/2024,1698,153,1253,598.0,540.96
INV_108494,WH_07,PROD_0274,10/03/2024,3636,367,1273,2730.0,2592.53
INV_108495,WH_08,PROD_0077,06/03/2024,2988,417,1417,1988.0,1186.36
INV_108496,WH_06,PROD_0058,06/08/2024,3268,766,438,3596.0,5256.97
INV_108497,WH_05,PROD_0102,01/11/2024,1466,1444,1280,1630.0,2249.37
INV_108498,WH_03,PROD_0150,08/10/2024,1983,264,945,1302.0,1828.47
INV_108499,WH_12,PROD_0133,29/12/2024,4832,1402,1435,4799.0,5414.64
INV_108500,WH_03,PROD_0269,05/04/2024,4973,1292,532,5733.0,7197.41
INV_108501,WH_01,PROD_0246,18/04/2024,2680,1054,1141,2593.0,3388.72
INV_108502,WH_04,PROD_0244,19/02/2024,2073,420,723,1770.0,2271.78
INV_108503,WH_08,PROD_0012,25/09/2024,2882,614,1407,2089.0,1059.55
INV_108504,WH_02,PROD_0244,28/04/2024,2037,773,920,1890.0,962.62
INV_108505,WH_03,PROD_0121,26/02/2024,3981,806,129,4658.0,2577.68
INV_108506,WH_13,PROD_0118,21/01/2024,1455,1101,1440,1116.0,772.16
INV_108507,WH_02,PROD_0156,27/11/2024,1629,1182,491,2320.0,2645.05
INV_108508,WH_12,PROD_0086,30/07/2024,1113,997,1295,815.0,1067.28
INV_108509,WH_04,PROD_0263,01/04/2024,3131,1274,204,4201.0,3294.08
INV_108510,WH_05,PROD_0034,30/01/2024,2534,815,437,2912.0,4125.56
INV_108511,WH_14,PROD_0291,06/07/2024,4920,354,190,5084.0,5028.09
INV_108512,WH_05,PROD_0246,11/01/2024,1945,529,988,1486.0,2172.67
INV_108513,WH_09,PROD_0232,05/04/2024,3094,1118,144,4068.0,2697.97
INV_108514,WH_06,PROD_0132,24/03/2024,4037,359,1281,3115.0,2732.24
INV_108515,WH_02,PROD_0059,03/04/2024,4029,489,555,3963.0,3996.47
INV_108516,WH_01,PROD_0229,21/06/2024,4885,803,1484,4204.0,2860.21
INV_108517,WH_10,PROD_0262,05/07/2024,520,283,979,-176.0,-219.85
INV_108518,WH_02,PROD_0165,04/10/2024,2546,207,757,1996.0,1538.69
INV_108519,WH_07,PROD_0033,29/09/2024,4244,321,1398,3167.0,4428.39
INV_108520,WH_11,PROD_0005,21/04/2024,3946,1429,1160,4215.0,5483.83
INV_108521,WH_14,PROD_0174,01/05/2024,4030,896,506,4420.0,5340.42
INV_108522,WH_02,PROD_0058,26/03/2024,1484,962,506,1940.0,2769.31
INV_108523,WH_12,PROD_0081,27/09/2024,3128,1212,1189,3151.0,3455.39
INV_108524,WH_04,PROD_0162,29/01/2024,2784,777,775,2786.0,2530.49
INV_108525,WH_13,PROD_0289,25/03/2024,1700,910,1497,1113.0,1313.23
INV_108526,WH_15,PROD_0273,07/08/2024,3550,285,1120,2715.0,1808.14
INV_108527,WH_01,PROD_0270,05/05/2024,3362,1497,612,4247.0,2574.03
INV_108528,WH_04,PROD_0287,10/10/2024,4351,152,1352,3151.0,3643.98
INV_108529,WH_09,PROD_0262,15/10/2024,2031,567,1218,1380.0,945.6
INV_108530,WH_06,PROD_0169,11/04/2024,841,293,191,943.0,891.32
INV_108531,WH_09,PROD_0284,23/02/2024,1334,1338,782,1890.0,1667.76
INV_108532,WH_05,PROD_0007,20/11/2024,874,124,105,893.0,480.4
INV_108533,WH_03,PROD_0288,15/10/2024,1517,991,1361,,0.0
INV_108534,WH_08,PROD_0028,26/01/2024,524,463,542,445.0,536.31
INV_108535,WH_07,PROD_0298,10/07/2024,2031,1453,1022,2462.0,3328.34
INV_108536,WH_05,PROD_0200,11/01/2024,4753,793,370,5176.0,4137.42
INV_108537,WH_13,PROD_0039,14/09/2024,4611,210,1203,3618.0,1915.5
INV_108538,WH_15,PROD_0260,27/07/2024,4504,1247,841,4910.0,4068.26
INV_108539,WH_11,PROD_0255,20/02/2024,2019,297,1476,840.0,1250.24
INV_108540,WH_11,PROD_0035,05/05/2024,4735,1353,943,5145.0,5089.72
INV_108541,WH_11,PROD_0242,30/08/2024,1899,1382,1271,2010.0,1116.09
INV_108542,WH_09,PROD_0125,01/08/2024,2697,137,242,,0.0
INV_108543,WH_08,PROD_0080,16/12/2024,975,536,794,717.0,582.42
INV_108544,WH_08,PROD_0006,19/02/2024,2822,556,264,3114.0,3676.23
INV_108545,WH_09,PROD_0213,28/07/2024,2623,1201,201,3623.0,5212.3
INV_108546,WH_10,PROD_0236,26/08/2024,1626,1338,1309,1655.0,1380.1
INV_108547,WH_02,PROD_0151,23/04/2024,1589,838,638,1789.0,1421.68
INV_108548,WH_05,PROD_0235,18/11/2024,4907,1085,832,5160.0,3437.11
INV_108549,WH_06,PROD_0106,19/05/2024,1264,1134,208,2190.0,2114.49
INV_108550,WH_14,PROD_0099,19/02/2024,3552,327,1291,2588.0,3735.83
INV_108551,WH_13,PROD_0122,13/04/2024,2523,1158,955,2726.0,3288.59
INV_108552,WH_12,PROD_0108,18/10/2024,3994,605,967,3632.0,5297.19
INV_108553,WH_10,PROD_0120,04/05/2024,3577,869,161,4285.0,5803.81
INV_108554,WH_06,PROD_0041,04/02/2024,1982,819,1166,1635.0,1833.04
INV_108555,WH_10,PROD_0282,28/05/2024,3504,160,1483,2181.0,1482.54
INV_108556,WH_12,PROD_0045,05/12/2024,3894,268,1326,2836.0,1909.4
INV_108557,WH_11,PROD_0027,10/05/2024,4902,476,1415,3963.0,5066.89
INV_108558,WH_01,PROD_0024,20/04/2024,4524,137,192,4469.0,5857.59
INV_108559,WH_06,PROD_0153,20/02/2024,2199,958,838,2319.0,2036.35
INV_108560,WH_13,PROD_0210,16/02/2024,1500,651,652,,0.0
INV_108561,WH_09,PROD_0014,08/02/2024,3526,1024,1057,3493.0,2973.12
INV_108562,WH_02,PROD_0266,05/02/2024,1187,1402,1179,1410.0,762.76
INV_108563,WH_08,PROD_0166,03/04/2024,879,975,1159,695.0,549.22
INV_108564,WH_07,PROD_0157,10/08/2024,1886,1085,938,2033.0,1665.59
INV_108565,WH_08,PROD_0130,11/10/2024,1159,1383,624,,0.0
INV_108566,WH_12,PROD_0222,19/02/2024,520,780,295,1005.0,1485.58
INV_108567,WH_12,PROD_0075,31/08/2024,736,803,498,1041.0,1247.63
INV_108568,WH_04,PROD_0083,25/08/2024,4083,791,727,4147.0,5854.08
INV_108569,WH_09,PROD_0012,04/08/2024,2108,861,250,,0.0
INV_108570,WH_06,PROD_0088,16/04/2024,2031,1069,392,2708.0,3847.53
INV_108571,WH_14,PROD_0110,13/07/2024,638,163,520,281.0,171.14
INV_108572,WH_14,PROD_0005,04/09/2024,4611,1248,473,5386.0,6376.98
INV_108573,WH_10,PROD_0252,30/12/2024,762,776,580,958.0,1208.42
INV_108574,WH_11,PROD_0076,23/07/2024,4231,967,449,4749.0,2533.89
INV_108575,WH_05,PROD_0088,26/05/2024,4977,144,1012,4109.0,5186.23
INV_108576,WH_04,PROD_0171,04/02/2024,1685,350,1044,991.0,1212.7
INV_108577,WH_05,PROD_0207,28/02/2024,3785,336,1054,3067.0,2228.8
INV_108578,WH_09,PROD_0092,01/10/2024,3629,518,1269,2878.0,4195.01
INV_108579,WH_04,PROD_0280,26/01/2024,963,1438,152,2249.0,2287.54
INV_108580,WH_09,PROD_0232,28/04/2024,4776,1447,618,5605.0,7371.58
INV_108581,WH_08,PROD_0184,18/09/2024,1916,1165,1205,1876.0,2736.54
INV_108582,WH_02,PROD_0003,05/09/2024,3434,851,1318,2967.0,3471.72
INV_108583,WH_02,PROD_0247,01/07/2024,1942,145,176,1911.0,2179.08
INV_108584,WH_09,PROD_0212,19/02/2024,4189,1281,1039,4431.0,4043.99
INV_108585,WH_14,PROD_0267,28/05/2024,1052,147,643,556.0,506.43
INV_108586,WH_03,PROD_0050,10/09/2024,2692,1417,1347,2762.0,2632.01
INV_108587,WH_03,PROD_0088,10/06/2024,1338,456,1266,528.0,562.06
INV_108588,WH_10,PROD_0102,06/08/2024,4386,1454,665,5175.0,4170.26
INV_108589,WH_08,PROD_0138,12/02/2024,4224,1078,944,4358.0,3364.37
INV_108590,WH_04,PROD_0264,29/10/2024,2380,196,1081,1495.0,2242.29
INV_108591,WH_08,PROD_0044,08/02/2024,1491,1171,1005,1657.0,939.07
INV_108592,WH_13,PROD_0080,27/09/2024,2555,1306,648,3213.0,1993.51
INV_108593,WH_14,PROD_0103,13/07/2024,3450,1314,435,4329.0,4701.78
INV_108594,WH_06,PROD_0073,31/10/2024,2686,659,1229,2116.0,1145.07
INV_108595,WH_14,PROD_0115,17/02/2024,655,1190,140,1705.0,1564.04
INV_108596,WH_07,PROD_0249,25/09/2024,2031,577,831,1777.0,944.65
INV_108597,WH_12,PROD_0246,07/03/2024,4683,1420,1277,,0.0
INV_108598,WH_11,PROD_0282,13/07/2024,2651,772,1379,2044.0,2128.76
INV_108599,WH_05,PROD_0148,29/06/2024,2275,118,1027,1366.0,766.15
INV_108600,WH_03,PROD_0254,25/05/2024,4223,149,570,3802.0,1999.52
INV_108601,WH_01,PROD_0154,06/08/2024,827,176,154,849.0,1001.0
INV_108602,WH_09,PROD_0048,15/08/2024,1958,725,674,2009.0,2961.61
INV_108603,WH_13,PROD_0087,09/02/2024,3979,1087,558,4508.0,4003.55
INV_108604,WH_11,PROD_0112,27/11/2024,4815,583,360,5038.0,7230.8
INV_108605,WH_06,PROD_0249,21/08/2024,2194,1222,346,,0.0
INV_108606,WH_07,PROD_0141,31/01/2024,4903,1276,819,5360.0,5089.24
INV_108607,WH_15,PROD_0139,27/03/2024,3710,987,841,3856.0,4168.91
INV_108608,WH_02,PROD_0286,25/08/2024,3391,1072,1193,3270.0,2528.99
INV_108609,WH_01,PROD_0034,30/05/2024,3850,478,937,3391.0,2217.9
INV_108610,WH_02,PROD_0215,13/12/2024,559,1468,399,1628.0,815.15
INV_108611,WH_01,PROD_0230,24/04/2024,3757,455,370,3842.0,5387.86
INV_108612,WH_05,PROD_0271,11/11/2024,2058,1339,1099,2298.0,2866.9
INV_108613,WH_07,PROD_0075,22/11/2024,4513,1370,318,5565.0,5051.38
INV_108614,WH_12,PROD_0238,17/11/2024,2696,1206,870,3032.0,3393.14
INV_108615,WH_03,PROD_0259,21/07/2024,1186,746,209,1723.0,1097.27
INV_108616,WH_07,PROD_0049,17/08/2024,1593,1454,736,2311.0,1442.91
INV_108617,WH_12,PROD_0230,27/08/2024,4706,1371,859,5218.0,6026.87
INV_108618,WH_10,PROD_0093,09/09/2024,862,412,1399,-125.0,-186.01
INV_108619,WH_11,PROD_0006,13/06/2024,1903,498,1328,1073.0,1291.68
INV_108620,WH_10,PROD_0144,12/04/2024,3402,825,1194,3033.0,3626.32
INV_108621,WH_13,PROD_0050,30/12/2024,4970,1193,150,6013.0,4530.25
INV_108622,WH_11,PROD_0013,17/06/2024,1919,529,947,1501.0,912.07
INV_108623,WH_10,PROD_0191,06/02/2024,1282,396,281,1397.0,1865.96
INV_108624,WH_05,PROD_0078,08/06/2024,700,164,834,30.0,16.69
INV_108625,WH_06,PROD_0224,21/12/2024,1502,832,432,1902.0,1781.3
INV_108626,WH_14,PROD_0019,19/12/2024,2980,164,1147,1997.0,2699.26
INV_108627,WH_07,PROD_0073,07/08/2024,4385,1326,1006,4705.0,6745.4
INV_108628,WH_04,PROD_0106,08/11/2024,1929,1104,1357,1676.0,1112.02
INV_108629,WH_15,PROD_0195,18/08/2024,3383,1331,848,3866.0,3738.26
INV_108630,WH_09,PROD_0213,25/02/2024,4514,152,583,4083.0,4826.47
INV_108631,WH_08,PROD_0184,01/10/2024,2618,1134,957,2795.0,2593.84
INV_108632,WH_15,PROD_0013,19/01/2024,1528,877,712,1693.0,929.69
INV_108633,WH_01,PROD_0138,12/06/2024,1898,1173,168,2903.0,2733.35
INV_108634,WH_03,PROD_0089,22/02/2024,4498,1497,598,5397.0,3127.63
INV_108635,WH_11,PROD_0160,20/02/2024,3637,1021,1216,3442.0,2962.29
INV_108636,WH_05,PROD_0150,05/05/2024,1617,1090,1344,1363.0,865.68
INV_108637,WH_01,PROD_0016,05/12/2024,2421,675,863,2233.0,2374.63
INV_108638,WH_13,PROD_0104,21/09/2024,3788,1192,1263,3717.0,4624.43
INV_108639,WH_11,PROD_0080,23/10/2024,4608,113,1012,3709.0,3243.98
INV_108640,WH_11,PROD_0107,07/08/2024,3994,1493,1089,4398.0,4226.22
INV_108641,WH_14,PROD_0097,23/06/2024,4752,1170,1057,,0.0
INV_108642,WH_15,PROD_0025,19/05/2024,4287,399,1204,3482.0,2931.2
INV_108643,WH_10,PROD_0100,20/04/2024,2002,467,907,1562.0,1869.18
INV_108644,WH_10,PROD_0059,07/11/2024,1031,1131,1412,750.0,394.91
INV_108645,WH_05,PROD_0143,25/07/2024,609,462,1384,-313.0,-377.22
INV_108646,WH_14,PROD_0300,07/04/2024,3836,1184,875,4145.0,2702.5
INV_108647,WH_13,PROD_0221,10/05/2024,4598,1441,758,5281.0,4328.01
INV_108648,WH_03,PROD_0173,18/10/2024,4045,1187,1482,3750.0,4159.61
INV_108649,WH_09,PROD_0091,16/12/2024,615,989,1282,322.0,468.86
INV_108650,WH_02,PROD_0297,11/02/2024,2928,786,491,3223.0,3220.57
INV_108651,WH_13,PROD_0111,11/11/2024,4940,1129,1175,4894.0,7198.45
INV_108652,WH_08,PROD_0049,19/08/2024,4507,674,469,4712.0,4361.32
INV_108653,WH_08,PROD_0250,08/06/2024,3804,1098,603,4299.0,5688.28
INV_108654,WH_11,PROD_0141,17/03/2024,1723,558,1476,805.0,1125.44
INV_108655,WH_15,PROD_0236,16/11/2024,2299,1386,1431,2254.0,2666.43
INV_108656,WH_01,PROD_0019,04/07/2024,4886,683,314,5255.0,6923.26
INV_108657,WH_04,PROD_0253,28/12/2024,4058,981,1316,3723.0,3970.01
INV_108658,WH_03,PROD_0159,01/04/2024,3116,584,1251,2449.0,2878.29
INV_108659,WH_09,PROD_0178,11/10/2024,1114,612,1482,244.0,205.68
INV_108660,WH_07,PROD_0149,11/05/2024,2034,251,1126,1159.0,1447.37
INV_108661,WH_03,PROD_0126,18/01/2024,4034,100,412,3722.0,2757.91
INV_108662,WH_03,PROD_0017,20/09/2024,2913,1454,619,3748.0,2842.27
INV_108663,WH_06,PROD_0206,10/06/2024,2648,474,712,2410.0,2685.66
INV_108664,WH_11,PROD_0053,10/04/2024,2696,842,481,,0.0
INV_108665,WH_15,PROD_0236,17/07/2024,994,340,369,965.0,740.27
INV_108666,WH_08,PROD_0088,04/05/2024,4243,193,194,4242.0,4957.82
INV_108667,WH_13,PROD_0299,26/12/2024,1356,294,1332,318.0,410.31
INV_108668,WH_12,PROD_0256,28/04/2024,3037,1363,427,3973.0,4685.28
INV_108669,WH_12,PROD_0094,27/10/2024,4546,1428,606,5368.0,6279.94
INV_108670,WH_07,PROD_0060,22/12/2024,3598,1283,320,4561.0,2854.23
INV_108671,WH_11,PROD_0217,11/06/2024,3278,583,462,3399.0,4872.99
INV_108672,WH_04,PROD_0269,04/08/2024,1432,425,1437,420.0,556.08
INV_108673,WH_02,PROD_0296,10/10/2024,889,278,596,571.0,770.37
INV_108674,WH_06,PROD_0067,22/05/2024,4454,541,1217,3778.0,2739.4
INV_108675,WH_05,PROD_0182,25/07/2024,910,1398,1200,1108.0,1650.31
INV_108676,WH_02,PROD_0094,13/10/2024,2283,775,771,2287.0,1212.3
INV_108677,WH_12,PROD_0143,07/08/2024,2503,356,1008,,0.0
INV_108678,WH_14,PROD_0044,23/10/2024,2596,602,100,3098.0,2814.68
INV_108679,WH_08,PROD_0089,03/03/2024,2074,220,424,1870.0,1499.64
INV_108680,WH_15,PROD_0198,28/06/2024,617,1432,309,1740.0,934.5
INV_108681,WH_04,PROD_0230,06/04/2024,1028,1026,1070,984.0,627.67
INV_108682,WH_03,PROD_0222,12/11/2024,4769,1454,407,5816.0,8701.97
INV_108683,WH_07,PROD_0275,08/04/2024,3700,523,597,,0.0
INV_108684,WH_05,PROD_0276,29/02/2024,1388,114,819,683.0,925.28
INV_108685,WH_05,PROD_0220,06/11/2024,693,749,723,719.0,1060.89
INV_108686,WH_08,PROD_0265,13/02/2024,4450,624,298,4776.0,2632.55
INV_108687,WH_08,PROD_0218,11/02/2024,4945,1197,100,6042.0,3300.47
INV_108688,WH_04,PROD_0155,22/08/2024,1526,1297,610,2213.0,1412.33
INV_108689,WH_05,PROD_0167,10/08/2024,2761,445,1120,2086.0,1669.52
INV_108690,WH_05,PROD_0283,18/12/2024,4999,344,659,4684.0,4657.91
INV_108691,WH_13,PROD_0105,20/08/2024,4334,1009,1440,3903.0,2658.82
INV_108692,WH_09,PROD_0251,02/09/2024,2278,1278,518,3038.0,3737.04
INV_108693,WH_13,PROD_0029,13/09/2024,4713,1226,792,5147.0,4590.33
INV_108694,WH_14,PROD_0298,26/02/2024,1361,1397,578,2180.0,2842.27
INV_108695,WH_14,PROD_0281,18/06/2024,622,691,1336,-23.0,-17.25
INV_108696,WH_07,PROD_0090,25/10/2024,1497,501,253,1745.0,2347.04
INV_108697,WH_05,PROD_0026,11/01/2024,3824,1176,157,4843.0,6439.66
INV_108698,WH_10,PROD_0079,18/11/2024,4359,215,291,4283.0,4036.83
INV_108699,WH_11,PROD_0268,09/05/2024,3343,667,443,3567.0,4296.48
INV_108700,WH_02,PROD_0254,02/05/2024,4432,390,1076,3746.0,4713.34
INV_108701,WH_06,PROD_0227,05/10/2024,4089,172,660,3601.0,3682.09
INV_108702,WH_09,PROD_0225,13/11/2024,3219,689,189,3719.0,4747.54
INV_108703,WH_06,PROD_0028,17/07/2024,733,559,824,,0.0
INV_108704,WH_10,PROD_0042,21/01/2024,1242,136,1039,,0.0
INV_108705,WH_04,PROD_0092,13/02/2024,2497,1172,795,2874.0,3290.5
INV_108706,WH_07,PROD_0142,07/12/2024,2853,105,1381,1577.0,1732.19
INV_108707,WH_04,PROD_0224,17/01/2024,4412,1029,1163,4278.0,2807.58
INV_108708,WH_09,PROD_0195,02/07/2024,3411,885,1049,3247.0,4317.42
INV_108709,WH_13,PROD_0208,28/01/2024,4637,863,628,,0.0
INV_108710,WH_13,PROD_0089,05/01/2024,1479,703,337,1845.0,1278.96
INV_108711,WH_04,PROD_0031,01/10/2024,4095,674,1421,3348.0,4765.02
INV_108712,WH_13,PROD_0219,04/02/2024,640,536,672,504.0,285.7
INV_108713,WH_11,PROD_0260,30/06/2024,3729,1293,804,4218.0,5347.38
INV_108714,WH_10,PROD_0237,28/11/2024,2731,1482,1088,3125.0,2136.85
INV_108715,WH_13,PROD_0285,08/04/2024,943,999,1001,941.0,741.39
INV_108716,WH_15,PROD_0175,31/01/2024,646,925,1481,90.0,127.11
INV_108717,WH_06,PROD_0093,10/11/2024,4219,271,359,4131.0,5650.55
INV_108718,WH_06,PROD_0282,02/04/2024,4029,249,650,3628.0,2027.42
INV_108719,WH_11,PROD_0199,03/11/2024,4245,1216,1076,4385.0,6370.76
INV_108720,WH_13,PROD_0089,14/12/2024,2561,468,1184,1845.0,1011.17
INV_108721,WH_06,PROD_0028,13/06/2024,2842,339,398,2783.0,2929.78
INV_108722,WH_12,PROD_0116,19/01/2024,1698,758,610,1846.0,1639.99
INV_108723,WH_02,PROD_0261,20/12/2024,4516,1358,1200,4674.0,4658.55
INV_108724,WH_07,PROD_0271,24/04/2024,3582,177,1084,2675.0,3027.74
INV_108725,WH_13,PROD_0109,02/10/2024,511,418,1095,-166.0,-133.53
INV_108726,WH_05,PROD_0297,27/06/2024,1569,658,1169,1058.0,740.01
INV_108727,WH_09,PROD_0233,31/05/2024,2747,606,180,3173.0,3487.16
INV_108728,WH_12,PROD_0118,04/11/2024,4382,1384,666,5100.0,6707.07
INV_108729,WH_05,PROD_0261,19/07/2024,2777,655,1174,2258.0,2844.12
INV_108730,WH_12,PROD_0079,07/03/2024,772,997,1279,490.0,317.27
INV_108731,WH_12,PROD_0135,02/05/2024,4382,147,254,4275.0,2691.76
INV_108732,WH_02,PROD_0025,18/11/2024,4676,905,1097,4484.0,3345.65
INV_108733,WH_14,PROD_0027,31/03/2024,2233,731,802,2162.0,2029.4
INV_108734,WH_11,PROD_0275,07/12/2024,1574,497,1223,848.0,1260.74
INV_108735,WH_15,PROD_0288,27/09/2024,1465,1498,771,2192.0,1469.6
INV_108736,WH_03,PROD_0184,25/10/2024,820,936,780,976.0,1442.7
INV_108737,WH_05,PROD_0045,18/03/2024,1850,1213,998,2065.0,2713.93
INV_108738,WH_13,PROD_0115,07/02/2024,4239,1429,676,4992.0,3692.42
INV_108739,WH_01,PROD_0100,20/09/2024,4816,1488,1256,5048.0,7148.01
INV_108740,WH_13,PROD_0242,27/03/2024,3252,850,1310,2792.0,3288.56
INV_108741,WH_11,PROD_0007,11/03/2024,3107,659,162,3604.0,2166.68
INV_108742,WH_05,PROD_0110,06/08/2024,3247,1003,1157,3093.0,1826.84
INV_108743,WH_03,PROD_0180,06/07/2024,3651,219,724,3146.0,2620.6
INV_108744,WH_11,PROD_0213,07/06/2024,1331,589,1210,710.0,801.9
INV_108745,WH_12,PROD_0028,28/01/2024,1809,276,212,,0.0
INV_108746,WH_15,PROD_0291,26/06/2024,1339,1160,896,1603.0,2074.0
INV_108747,WH_03,PROD_0191,26/02/2024,2696,1176,711,,0.0
INV_108748,WH_14,PROD_0108,18/11/2024,2047,506,1201,1352.0,1348.76
INV_108749,WH_13,PROD_0282,29/10/2024,1383,1145,536,1992.0,2435.52
INV_108750,WH_04,PROD_0151,06/12/2024,1403,990,685,1708.0,1171.37
INV_108751,WH_07,PROD_0258,02/03/2024,1489,999,893,1595.0,876.27
INV_108752,WH_04,PROD_0286,29/07/2024,508,322,823,7.0,9.43
INV_108753,WH_07,PROD_0152,09/05/2024,3849,896,868,3877.0,2356.72
INV_108754,WH_07,PROD_0007,18/09/2024,2487,1364,344,3507.0,2081.3
INV_108755,WH_14,PROD_0148,06/06/2024,2779,1222,1472,2529.0,2707.67
INV_108756,WH_15,PROD_0033,10/06/2024,1736,1333,740,2329.0,1842.77
